"meta_id","post_id","meta_key","meta_value"
"1870","1019","_elementor_controls_usage","a:9:{s:11:""text-editor"";a:3:{s:5:""count"";i:2;s:15:""control_percent"";i:2;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:14:""section_editor"";a:1:{s:6:""editor"";i:2;}}s:5:""style"";a:1:{s:13:""section_style"";a:8:{s:10:""text_color"";i:1;s:21:""typography_typography"";i:2;s:20:""typography_font_size"";i:2;s:22:""typography_font_weight"";i:1;s:27:""typography_font_size_mobile"";i:1;s:5:""align"";i:2;s:25:""typography_text_transform"";i:2;s:25:""typography_letter_spacing"";i:1;}}}}s:7:""heading"";a:3:{s:5:""count"";i:4;s:15:""control_percent"";i:2;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:13:""section_title"";a:3:{s:5:""title"";i:4;s:5:""align"";i:4;s:4:""link"";i:1;}}s:5:""style"";a:1:{s:19:""section_title_style"";a:11:{s:21:""typography_typography"";i:4;s:20:""typography_font_size"";i:2;s:22:""typography_line_height"";i:2;s:27:""typography_font_size_tablet"";i:1;s:27:""typography_font_size_mobile"";i:3;s:29:""typography_line_height_tablet"";i:1;s:29:""typography_line_height_mobile"";i:1;s:11:""title_color"";i:2;s:25:""typography_text_transform"";i:2;s:25:""typography_letter_spacing"";i:1;s:26:""typography_text_decoration"";i:1;}}}}s:6:""spacer"";a:3:{s:5:""count"";i:6;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:7:""content"";a:1:{s:14:""section_spacer"";a:3:{s:5:""space"";i:6;s:12:""space_tablet"";i:1;s:12:""space_mobile"";i:4;}}}}s:6:""button"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:5;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:14:""section_button"";a:3:{s:4:""text"";i:1;s:5:""align"";i:1;s:4:""link"";i:1;}}s:5:""style"";a:1:{s:13:""section_style"";a:15:{s:21:""typography_typography"";i:1;s:22:""typography_font_weight"";i:1;s:25:""typography_text_transform"";i:1;s:22:""typography_line_height"";i:1;s:13:""border_radius"";i:1;s:12:""text_padding"";i:1;s:25:""typography_letter_spacing"";i:1;s:19:""text_padding_mobile"";i:1;s:29:""button_background_hover_color"";i:1;s:33:""button_box_shadow_box_shadow_type"";i:1;s:28:""button_box_shadow_box_shadow"";i:1;s:20:""typography_font_size"";i:1;s:16:""background_color"";i:1;s:17:""button_text_color"";i:1;s:11:""hover_color"";i:1;}}}}s:6:""column"";a:3:{s:5:""count"";i:8;s:15:""control_percent"";i:0;s:8:""controls"";a:2:{s:6:""layout"";a:1:{s:6:""layout"";a:1:{s:12:""_inline_size"";i:4;}}s:5:""style"";a:1:{s:13:""section_style"";a:1:{s:21:""background_background"";i:3;}}}}s:7:""section"";a:3:{s:5:""count"";i:6;s:15:""control_percent"";i:3;s:8:""controls"";a:3:{s:6:""layout"";a:2:{s:14:""section_layout"";a:8:{s:13:""content_width"";i:3;s:3:""gap"";i:5;s:6:""height"";i:1;s:13:""custom_height"";i:1;s:20:""custom_height_tablet"";i:1;s:20:""custom_height_mobile"";i:1;s:15:""stretch_section"";i:1;s:6:""layout"";i:1;}s:17:""section_structure"";a:1:{s:9:""structure"";i:1;}}s:5:""style"";a:1:{s:18:""section_background"";a:5:{s:21:""background_background"";i:2;s:16:""background_image"";i:2;s:19:""background_position"";i:2;s:17:""background_repeat"";i:2;s:15:""background_size"";i:2;}}s:8:""advanced"";a:1:{s:16:""section_advanced"";a:2:{s:7:""padding"";i:2;s:11:""css_classes"";i:1;}}}}s:5:""image"";a:3:{s:5:""count"";i:4;s:15:""control_percent"";i:4;s:8:""controls"";a:3:{s:7:""content"";a:1:{s:13:""section_image"";a:6:{s:5:""image"";i:4;s:10:""image_size"";i:3;s:7:""caption"";i:3;s:7:""link_to"";i:3;s:14:""caption_source"";i:3;s:4:""link"";i:3;}}s:5:""style"";a:2:{s:19:""section_style_image"";a:2:{s:22:""css_filters_hover_blur"";i:3;s:27:""background_hover_transition"";i:3;}s:21:""section_style_caption"";a:2:{s:10:""text_color"";i:3;s:13:""caption_space"";i:1;}}s:8:""advanced"";a:1:{s:14:""_section_style"";a:2:{s:7:""_margin"";i:3;s:14:""_margin_mobile"";i:3;}}}}s:9:""shortcode"";a:3:{s:5:""count"";i:2;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:7:""content"";a:1:{s:17:""section_shortcode"";a:1:{s:9:""shortcode"";i:2;}}}}s:7:""divider"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:1;s:8:""controls"";a:2:{s:5:""style"";a:1:{s:21:""section_divider_style"";a:1:{s:5:""color"";i:1;}}s:7:""content"";a:1:{s:15:""section_divider"";a:2:{s:5:""width"";i:1;s:5:""align"";i:1;}}}}}"
"1871","1019","_elementor_page_assets","a:0:{}"
"1872","1019","_elementor_edit_mode","builder"
"1873","1019","_elementor_page_settings","a:1:{s:20:""ep_grid_line_columns"";s:0:"""";}"
"1874","1020","_elementor_template_type","wp-post"
"1875","1020","_wp_page_template","default"
"1876","1020","_elementor_data","[{""id"":""bab210d"",""elType"":""container"",""settings"":{""flex_gap"":{""size"":0,""unit"":""px""},""boxed_width"":{""unit"":""px"",""size"":370,""sizes"":[]},""flex_direction"":""row"",""flex_align_items"":""stretch"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""15"",""bottom"":""0"",""left"":""15"",""isLinked"":false},""element_pack_agbg_color_list"":[{""_id"":""103840d""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""50e5071""}]},""elements"":[{""id"":""f51d81f"",""elType"":""container"",""settings"":{""_column_size"":100,""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""b643237""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""ce19f2e""}]},""elements"":[{""id"":""3f436ae"",""elType"":""widget"",""settings"":{""space"":{""unit"":""px"",""size"":93},""space_mobile"":{""unit"":""px"",""size"":50},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""spacer""},{""id"":""2ac51dc"",""elType"":""widget"",""settings"":{""image"":{""url"":""http:\/\/137.184.5.121\/trabajo\/wp-content\/uploads\/2023\/11\/upvlogo2.png"",""id"":974,""alt"":"""",""source"":""library"",""size"":""""},""image_size"":""medium"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""image""},{""id"":""f943ebd"",""elType"":""widget"",""settings"":{""editor"":""<p>Nosotros somos el equipo 12, a continuaci\u00f3n nos estaremos presentando, nuestro servicio es venta de sneakers, esperemos y les agrade este concepto de nuestra tienda.<\/p>"",""align"":""center"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":12},""typography_text_transform"":""uppercase"",""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""text-editor""},{""id"":""cc4d5e3"",""elType"":""widget"",""settings"":{""space_mobile"":{""unit"":""px"",""size"":30},""space"":{""unit"":""px"",""size"":40},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""spacer""}],""isInner"":true}],""isInner"":false},{""id"":""932ef64"",""elType"":""container"",""settings"":{""structure"":""30"",""flex_gap"":{""size"":0,""unit"":""px""},""css_classes"":""woostify-shop-category"",""flex_direction"":""row"",""flex_align_items"":""stretch"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""15"",""bottom"":""0"",""left"":""15"",""isLinked"":false},""element_pack_agbg_color_list"":[{""_id"":""8b78fe3""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""250c974""}]},""elements"":[{""id"":""a121dbc"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""background_background"":""classic"",""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""a6791dc""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""3a710f9""}]},""elements"":[{""id"":""f8af399"",""elType"":""widget"",""settings"":{""image"":{""id"":999,""url"":""http:\/\/137.184.5.121\/trabajo\/wp-content\/uploads\/2023\/11\/ruben4.jpg"",""alt"":"""",""source"":""library"",""size"":""""},""image_size"":""custom"",""link_to"":""custom"",""css_filters_hover_blur"":{""unit"":""px"",""size"":2},""background_hover_transition"":{""unit"":""px"",""size"":0.3},""_margin"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":false},""_margin_mobile"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""10"",""left"":""0"",""isLinked"":false},""text_color"":""#ffffff"",""link"":{""url"":""http:\/\/137.184.5.121\/trabajo\/index.php\/cart-3\/"",""is_external"":"""",""nofollow"":""""},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out"",""image_custom_dimension"":{""width"":""350"",""height"":""500""},""_flex_align_self"":""center"",""ep_floating_effects_rotate_toggle"":""yes""},""elements"":[],""widgetType"":""image""},{""id"":""c5421a2"",""elType"":""widget"",""settings"":{""title"":"""",""header_size"":""div"",""title_color"":""#FFFFFF"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":24,""sizes"":[]},""typography_font_weight"":""500"",""typography_line_height"":{""unit"":""em"",""size"":1,""sizes"":[]},""_position"":""absolute"",""_offset_x"":{""size"":82,""unit"":""px""},""_offset_orientation_v"":""end"",""_offset_y_end"":{""size"":30,""unit"":""px""},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""}],""isInner"":true},{""id"":""81a16cf"",""elType"":""container"",""settings"":{""_column_size"":33,""width"":{""size"":null,""unit"":""%""},""background_background"":""classic"",""content_width"":""full"",""padding"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":true},""element_pack_agbg_color_list"":[{""_id"":""9aca2e7""},{""start_color"":""#567445"",""end_color"":""#1D1BE0"",""_id"":""0c19a52""}]},""elements"":[{""id"":""946ec41"",""elType"":""widget"",""settings"":{""image"":{""id"":670,""url"":""https:\/\/demo.woostify.com\/urbanstyle\/wp-content\/uploads\/sites\/28\/2019\/08\/image03.jpg""},""image_size"":""1536x1536"",""caption"":""Accessories"",""link_to"":""custom"",""css_filters_hover_blur"":{""unit"":""px"",""size"":2},""background_hover_transition"":{""unit"":""px"",""size"":0.3},""_margin"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""0"",""left"":""0"",""isLinked"":false},""_margin_mobile"":{""unit"":""px"",""top"":""0"",""right"":""0"",""bottom"":""10"",""left"":""0"",""isLinked"":false},""text_color"":""#ffffff"",""caption_space"":{""unit"":""px"",""size"":0,""sizes"":[]},""link"":{""url"":""http:\/\/137.184.5.121\/trabajo\/index.php\/cart-2\/"",""is_external"":"""",""nofollow"":""""},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""image""},{""id"":""c9b07aa"",""elType"":""widget"",""settings"":{""title"":"""",""header_size"":""div"",""title_color"":""#FFFFFF"",""typography_typography"":""custom"",""typography_font_size"":{""unit"":""px"",""size"":24,""sizes"":[]},""typography_font_weight"":""500"",""typography_line_height"":{""unit"":""em"",""size"":1,""sizes"":[]},""_position"":""absolute"",""_offset_x"":{""size"":83,""unit"":""px""},""_offset_orientation_v"":""end"",""_offset_y_end"":{""size"":30,""unit"":""px""},""element_pack_widget_tooltip_text"":""This is Tooltip"",""element_pack_widget_effect_transition_duration"":""300"",""element_pack_widget_effect_transition_easing"":""ease-out""},""elements"":[],""widgetType"":""heading""}],""isInner"":true}],""isInner"":false}]"
"1877","1020","_elementor_version","3.17.2"
"1878","1020","_elementor_controls_usage","a:9:{s:11:""text-editor"";a:3:{s:5:""count"";i:2;s:15:""control_percent"";i:2;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:14:""section_editor"";a:1:{s:6:""editor"";i:2;}}s:5:""style"";a:1:{s:13:""section_style"";a:8:{s:10:""text_color"";i:1;s:21:""typography_typography"";i:2;s:20:""typography_font_size"";i:2;s:22:""typography_font_weight"";i:1;s:27:""typography_font_size_mobile"";i:1;s:5:""align"";i:2;s:25:""typography_text_transform"";i:2;s:25:""typography_letter_spacing"";i:1;}}}}s:7:""heading"";a:3:{s:5:""count"";i:4;s:15:""control_percent"";i:2;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:13:""section_title"";a:3:{s:5:""title"";i:4;s:5:""align"";i:4;s:4:""link"";i:1;}}s:5:""style"";a:1:{s:19:""section_title_style"";a:11:{s:21:""typography_typography"";i:4;s:20:""typography_font_size"";i:2;s:22:""typography_line_height"";i:2;s:27:""typography_font_size_tablet"";i:1;s:27:""typography_font_size_mobile"";i:3;s:29:""typography_line_height_tablet"";i:1;s:29:""typography_line_height_mobile"";i:1;s:11:""title_color"";i:2;s:25:""typography_text_transform"";i:2;s:25:""typography_letter_spacing"";i:1;s:26:""typography_text_decoration"";i:1;}}}}s:6:""spacer"";a:3:{s:5:""count"";i:6;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:7:""content"";a:1:{s:14:""section_spacer"";a:3:{s:5:""space"";i:6;s:12:""space_tablet"";i:1;s:12:""space_mobile"";i:4;}}}}s:6:""button"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:5;s:8:""controls"";a:2:{s:7:""content"";a:1:{s:14:""section_button"";a:3:{s:4:""text"";i:1;s:5:""align"";i:1;s:4:""link"";i:1;}}s:5:""style"";a:1:{s:13:""section_style"";a:15:{s:21:""typography_typography"";i:1;s:22:""typography_font_weight"";i:1;s:25:""typography_text_transform"";i:1;s:22:""typography_line_height"";i:1;s:13:""border_radius"";i:1;s:12:""text_padding"";i:1;s:25:""typography_letter_spacing"";i:1;s:19:""text_padding_mobile"";i:1;s:29:""button_background_hover_color"";i:1;s:33:""button_box_shadow_box_shadow_type"";i:1;s:28:""button_box_shadow_box_shadow"";i:1;s:20:""typography_font_size"";i:1;s:16:""background_color"";i:1;s:17:""button_text_color"";i:1;s:11:""hover_color"";i:1;}}}}s:6:""column"";a:3:{s:5:""count"";i:8;s:15:""control_percent"";i:0;s:8:""controls"";a:2:{s:6:""layout"";a:1:{s:6:""layout"";a:1:{s:12:""_inline_size"";i:4;}}s:5:""style"";a:1:{s:13:""section_style"";a:1:{s:21:""background_background"";i:3;}}}}s:7:""section"";a:3:{s:5:""count"";i:6;s:15:""control_percent"";i:3;s:8:""controls"";a:3:{s:6:""layout"";a:2:{s:14:""section_layout"";a:8:{s:13:""content_width"";i:3;s:3:""gap"";i:5;s:6:""height"";i:1;s:13:""custom_height"";i:1;s:20:""custom_height_tablet"";i:1;s:20:""custom_height_mobile"";i:1;s:15:""stretch_section"";i:1;s:6:""layout"";i:1;}s:17:""section_structure"";a:1:{s:9:""structure"";i:1;}}s:5:""style"";a:1:{s:18:""section_background"";a:5:{s:21:""background_background"";i:2;s:16:""background_image"";i:2;s:19:""background_position"";i:2;s:17:""background_repeat"";i:2;s:15:""background_size"";i:2;}}s:8:""advanced"";a:1:{s:16:""section_advanced"";a:2:{s:7:""padding"";i:2;s:11:""css_classes"";i:1;}}}}s:5:""image"";a:3:{s:5:""count"";i:4;s:15:""control_percent"";i:4;s:8:""controls"";a:3:{s:7:""content"";a:1:{s:13:""section_image"";a:6:{s:5:""image"";i:4;s:10:""image_size"";i:3;s:7:""caption"";i:3;s:7:""link_to"";i:3;s:14:""caption_source"";i:3;s:4:""link"";i:3;}}s:5:""style"";a:2:{s:19:""section_style_image"";a:2:{s:22:""css_filters_hover_blur"";i:3;s:27:""background_hover_transition"";i:3;}s:21:""section_style_caption"";a:2:{s:10:""text_color"";i:3;s:13:""caption_space"";i:1;}}s:8:""advanced"";a:1:{s:14:""_section_style"";a:2:{s:7:""_margin"";i:3;s:14:""_margin_mobile"";i:3;}}}}s:9:""shortcode"";a:3:{s:5:""count"";i:2;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:7:""content"";a:1:{s:17:""section_shortcode"";a:1:{s:9:""shortcode"";i:2;}}}}s:7:""divider"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:1;s:8:""controls"";a:2:{s:5:""style"";a:1:{s:21:""section_divider_style"";a:1:{s:5:""color"";i:1;}}s:7:""content"";a:1:{s:15:""section_divider"";a:2:{s:5:""width"";i:1;s:5:""align"";i:1;}}}}}"
"1879","1020","_elementor_page_assets","a:0:{}"
"1880","1020","_elementor_edit_mode","builder"
"1881","1020","_elementor_page_settings","a:1:{s:20:""ep_grid_line_columns"";s:0:"""";}"
"1882","1021","_elementor_template_type","wp-post"
"1883","1021","_wp_page_template","default"
